"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCG06","OUT045",4110.43603515625
"DRC36","OUT045",2794.35083007812
"FDV21","OUT019",377.451995849609
"FDB53","OUT046",2350.27783203125
"DRP47","OUT019",762.332214355469
"FDA14","OUT013",2316.8330078125
"DRC24","OUT035",2582.1337890625
"FDW21","OUT018",1416.62341308594
"NCH29","OUT046",1540.64306640625
"FDU58","OUT013",3028.8046875
"FDY27","OUT017",2833.25659179688
"FDV56","OUT035",1844.51281738281
"FDT59","OUT046",3648.763671875
"FDB23","OUT046",3607.31494140625
"FDR49","OUT045",715.873474121094
"FDB03","OUT010",730.542114257812
"FDN39","OUT045",2689.31176757812
"FDX02","OUT027",5843.25146484375
"FDQ16","OUT027",2855.68383789062
"FDU35","OUT018",1388.50231933594
"NCT29","OUT013",1934.60192871094
"FDZ27","OUT046",745.904479980469
"FDN57","OUT017",2210.23583984375
"FDA03","OUT018",2024.47912597656
"FDZ36","OUT045",2954.51196289062
"NCU05","OUT013",1289.34875488281
"FDT39","OUT018",2118.49951171875
"FDK60","OUT017",1531.45446777344
"FDZ25","OUT017",2900.3095703125
"FDG12","OUT046",2092.41748046875
"DRB01","OUT019",572.856811523438
"NCC43","OUT027",6491.21630859375
"FDX13","OUT019",750.329895019531
"FDM22","OUT049",831.067016601562
"FDJ03","OUT027",1279.20776367188
"FDU14","OUT018",3508.28491210938
"FDB33","OUT010",473.829437255859
"FDP27","OUT046",3031.73779296875
"FDO38","OUT010",227.811920166016
"FDE28","OUT027",6240.15283203125
"FDO27","OUT035",1632.95739746094
"DRL23","OUT027",2854.87573242188
"FDS28","OUT046",874.715148925781
"FDX24","OUT013",1460.0419921875
"FDZ02","OUT035",1641.05603027344
"FDL46","OUT045",1853.22509765625
"FDS60","OUT027",4611.99560546875
"NCO06","OUT017",533.904602050781
"FDO16","OUT035",1468.47705078125
"FDC60","OUT049",1395.67077636719
"FDA48","OUT018",3037.154296875
"FDZ36","OUT027",5057.4404296875
"FDK27","OUT045",1919.81750488281
"FDW23","OUT018",556.210021972656
"FDM14","OUT018",1556.75549316406
"FDM14","OUT013",1753.81323242188
"FDW60","OUT018",2479.17333984375
"FDE21","OUT013",1839.54748535156
"NCM42","OUT035",1842.50939941406
"FDY59","OUT010",282.799011230469
"DRI49","OUT049",1288.00134277344
"FDT28","OUT019",452.516510009766
"FDQ22","OUT018",570.661987304688
"FDR60","OUT049",1230.56335449219
"FDC50","OUT019",277.781402587891
"FDV24","OUT013",2421.68408203125
"DRF48","OUT010",562.19384765625
"FDQ47","OUT046",578.289123535156
"DRN36","OUT049",1536.55419921875
"NCY06","OUT035",2184.16088867188
"FDE52","OUT035",1517.3798828125
"NCB54","OUT045",1991.58813476562
"NCF31","OUT035",2581.85131835938
"FDJ08","OUT027",4934.37109375
"NCC07","OUT017",1714.45678710938
"NCD19","OUT027",1399.40576171875
"FDL46","OUT049",1891.75427246094
"FDM20","OUT045",3938.63891601562
"NCI06","OUT010",544.138549804688
"DRM11","OUT035",4408.17578125
"NCH07","OUT018",2218.72436523438
"FDS23","OUT013",2060.20263671875
"FDO49","OUT018",713.2490234375
"FDS35","OUT049",1016.48254394531
"DRK39","OUT045",1295.66479492188
"DRI39","OUT049",888.13330078125
"FDV04","OUT017",2701.1923828125
"NCN14","OUT035",3120.43432617188
"FDH08","OUT013",3650.4208984375
"FDS20","OUT046",2931.15014648438
"FDV40","OUT049",1197.00134277344
"FDZ48","OUT010",337.251861572266
"FDS24","OUT027",2331.49169921875
"FDK44","OUT049",2792.56884765625
"FDS48","OUT045",2419.38696289062
"FDK26","OUT010",557.474609375
"FDD23","OUT045",3020.32080078125
"NCH54","OUT017",2748.80688476562
"NCP14","OUT010",318.368133544922
"FDM60","OUT010",81.6510162353516
"FDV24","OUT017",2423.33666992188
"FDH08","OUT018",3218.52563476562
"FDS12","OUT027",3319.51489257812
"FDR39","OUT027",4737.6025390625
"FDP12","OUT027",978.147277832031
"DRF60","OUT027",6202.37890625
"FDC09","OUT035",1718.67504882812
"FDF50","OUT018",2755.09521484375
"FDG28","OUT035",4130.529296875
"NCE19","OUT017",857.244323730469
"NCM53","OUT010",216.081283569336
"NCN18","OUT049",1788.61047363281
"FDF32","OUT035",3349.392578125
"FDF11","OUT013",3825.79907226562
"DRI59","OUT049",3606.06640625
"NCG54","OUT035",2909.11645507812
"FDM44","OUT046",1650.14025878906
"FDT57","OUT018",3280.71337890625
"FDV24","OUT046",2421.50830078125
"FDI50","OUT019",688.766357421875
"FDS09","OUT035",863.894287109375
"NCC31","OUT027",4025.91162109375
"FDQ07","OUT019",642.160400390625
"FDC22","OUT017",3245.376953125
"FDZ56","OUT046",2727.17700195312
"FDZ40","OUT019",161.560256958008
"FDS46","OUT027",3103.8798828125
"DRD24","OUT045",2214.20239257812
"FDV45","OUT017",3235.84301757812
"FDL26","OUT045",2483.48901367188
"FDA56","OUT018",1712.94958496094
"FDN27","OUT046",1761.08325195312
"FDM20","OUT049",4147.1181640625
"FDO16","OUT017",1294.98205566406
"FDL03","OUT035",3313.46459960938
"FDE58","OUT046",1848.95458984375
"FDI02","OUT027",2951.88891601562
"NCC55","OUT019",80.0594100952148
"FDR03","OUT018",2891.5302734375
"FDB14","OUT017",1458.28918457031
"FDR45","OUT013",3882.27734375
"NCN07","OUT017",2061.2958984375
"FDM51","OUT019",309.164489746094
"FDT52","OUT027",6355.05712890625
"FDL26","OUT046",2452.45971679688
"NCZ42","OUT046",3820.8193359375
"DRI47","OUT019",443.5048828125
"FDW40","OUT013",2307.49633789062
"FDN34","OUT046",2725.82934570312
"FDS01","OUT035",3045.27221679688
"NCG55","OUT045",1831.2353515625
"FDC11","OUT035",1392.38745117188
"FDX35","OUT018",3188.7939453125
"NCB06","OUT046",2572.63671875
"FDR09","OUT019",784.0439453125
"FDC53","OUT017",1526.88000488281
"FDY45","OUT013",4097.08203125
"FDA22","OUT010",492.788513183594
"FDE02","OUT035",1632.13159179688
"FDW21","OUT045",1611.66394042969
"FDV34","OUT046",1141.37536621094
"FDS59","OUT049",1773.33972167969
"NCW17","OUT017",2019.84704589844
"NCK54","OUT046",1877.40710449219
"FDG17","OUT019",730.918701171875
"FDG35","OUT017",2586.25
"FDD08","OUT010",78.8608169555664
"NCO07","OUT017",3354.48266601562
"FDJ10","OUT010",416.671417236328
"FDW36","OUT017",1698.53393554688
"FDW21","OUT010",307.568511962891
"FDY19","OUT017",1872.58129882812
"DRE03","OUT013",732.689453125
"NCC55","OUT049",602.444763183594
"FDH52","OUT010",177.330413818359
"FDO09","OUT017",4219.06396484375
"FDU43","OUT045",3822.42919921875
"FDX09","OUT010",528.155517578125
"FDH40","OUT019",241.003997802734
"FDW58","OUT017",1706.65551757812
"FDC47","OUT017",3640.41235351562
"NCR41","OUT035",1612.29516601562
"DRG49","OUT035",4143.14111328125
"FDC52","OUT027",3911.9287109375
"FDY13","OUT046",1188.95666503906
"FDY35","OUT013",684.0703125
"FDI35","OUT017",3107.0595703125
"NCU18","OUT049",2307.83471679688
"FDY33","OUT018",2222.24145507812
"FDC15","OUT027",4116.181640625
"FDU01","OUT049",2961.2783203125
"NCU42","OUT046",2734.4677734375
"NCV29","OUT018",2477.4267578125
"NCY30","OUT017",2930.75610351562
"FDQ46","OUT049",1798.23364257812
"FDG58","OUT027",4021.28637695312
"FDK33","OUT017",3395.41772460938
"NCD07","OUT045",1821.32849121094
"NCX29","OUT027",3736.02124023438
"NCT42","OUT013",2341.65185546875
"DRN59","OUT035",773.810791015625
"FDI44","OUT035",1362.39404296875
"FDA45","OUT049",2666.10961914062
"FDP31","OUT045",975.842712402344
"FDY01","OUT046",1821.00134277344
"FDT09","OUT018",1828.92639160156
"DRH03","OUT027",2517.35473632812
"FDA36","OUT018",2635.69067382812
"NCF31","OUT017",2440.60864257812
"FDG14","OUT049",2577.21899414062
"FDG28","OUT027",6389.71240234375
"FDU14","OUT049",4009.11791992188
"FDY47","OUT019",397.696807861328
"FDI56","OUT049",1448.24096679688
"DRD01","OUT013",877.864196777344
"FDM22","OUT046",857.730773925781
"FDH33","OUT013",674.009399414062
"DRZ24","OUT013",1877.67395019531
"NCQ38","OUT046",1710.09240722656
"FDO16","OUT027",2146.99145507812
"FDU07","OUT027",3841.50390625
"NCB07","OUT013",3103.31909179688
"FDU48","OUT045",2069.24951171875
"NCM43","OUT045",2658.38598632812
"FDR31","OUT010",428.854461669922
"DRK49","OUT018",584.964660644531
"NCI30","OUT010",733.329345703125
"DRD60","OUT017",3106.9375
"NCG19","OUT046",3762.73095703125
"FDH12","OUT035",1783.22302246094
"FDM32","OUT035",1580.04064941406
"FDM27","OUT035",2639.41357421875
"NCU53","OUT027",4279.72314453125
"NCQ18","OUT046",1585.12463378906
"FDS10","OUT013",2862.55590820312
"FDB33","OUT027",4116.58447265625
"FDI12","OUT013",1366.251953125
"NCW42","OUT013",3448.73828125
"NCC06","OUT018",1807.11853027344
"FDW02","OUT017",1969.82788085938
"NCD43","OUT017",1708.28540039062
"FDM57","OUT018",1174.818359375
"FDA58","OUT017",3766.88647460938
"FDK56","OUT046",2937.77368164062
"FDP52","OUT045",3652.59887695312
"FDW20","OUT018",1745.55627441406
"FDS52","OUT049",1588.36889648438
"NCT29","OUT018",1669.92016601562
"NCL54","OUT013",2829.93432617188
"FDC05","OUT045",3155.73486328125
"FDF34","OUT035",3330.57055664062
"FDP03","OUT027",3223.48071289062
"FDD32","OUT010",241.167617797852
"FDZ10","OUT045",1991.51208496094
"FDZ40","OUT035",953.4150390625
"FDD51","OUT018",623.396362304688
"NCY30","OUT019",540.0634765625
"FDP58","OUT017",3438.41015625
"FDV49","OUT017",4219.080078125
"FDY24","OUT019",154.034927368164
"NCO55","OUT017",1724.45812988281
"FDR13","OUT017",1851.53662109375
"FDS51","OUT017",950.8125
"FDP26","OUT045",1703.30847167969
"NCB54","OUT027",3379.15502929688
"FDF32","OUT017",3331.80224609375
"FDN31","OUT018",2669.41430664062
"DRM48","OUT017",571.787841796875
"FDN20","OUT049",2728.44067382812
"DRL01","OUT046",3727.58227539062
"FDV56","OUT049",1723.7421875
"DRH13","OUT027",2854.91186523438
"FDA03","OUT017",2319.66723632812
"FDF47","OUT027",5874.32763671875
"FDX32","OUT046",2334.11352539062
"FDX57","OUT049",1526.98400878906
"NCA30","OUT045",3030.51928710938
"FDO49","OUT013",800.358337402344
"FDL04","OUT019",317.351745605469
"DRM48","OUT035",587.257934570312
"FDR16","OUT013",3393.4755859375
"NCC19","OUT018",2717.5595703125
"NCE42","OUT045",3520.14282226562
"FDY24","OUT017",858.503967285156
"FDH19","OUT049",2826.423828125
"FDJ46","OUT013",2778.13989257812
"FDN45","OUT010",667.771240234375
"FDY08","OUT035",2357.79174804688
"FDZ37","OUT035",1500.52282714844
"NCT30","OUT045",735.041137695312
"DRY23","OUT018",601.033020019531
"NCZ30","OUT018",1694.36169433594
"FDC44","OUT018",1589.06896972656
"FDB45","OUT035",1705.73498535156
"FDY04","OUT013",2619.33251953125
"FDM27","OUT046",2868.6416015625
"FDZ43","OUT017",3880.24365234375
"FDT39","OUT019",446.526580810547
"NCC06","OUT019",380.847442626953
"FDL15","OUT027",4007.22973632812
"FDL57","OUT017",4118.69140625
"FDU08","OUT046",1574.28088378906
"FDK40","OUT017",4219.05810546875
"FDQ12","OUT010",687.090942382812
"FDS48","OUT017",2424.51025390625
"FDP09","OUT045",3395.48388671875
"FDW21","OUT049",1585.83972167969
"FDY25","OUT035",3098.47607421875
"DRE13","OUT017",1369.86071777344
"FDV43","OUT019",88.3540573120117
"FDD22","OUT045",1784.94030761719
"FDM46","OUT019",277.781402587891
"NCO30","OUT010",547.740844726562
"FDM25","OUT046",2793.17211914062
"NCN41","OUT049",1957.37243652344
"FDU24","OUT045",1476.01538085938
"FDZ50","OUT046",2927.58935546875
"FDP45","OUT013",4038.1455078125
"NCM54","OUT045",1983.19311523438
"FDW10","OUT019",528.1884765625
"FDP20","OUT017",2018.837890625
"FDK32","OUT046",2421.41552734375
"FDN52","OUT049",1393.24267578125
"FDM58","OUT045",1791.62023925781
"FDZ46","OUT027",2951.50854492188
"NCA18","OUT018",1627.26672363281
"FDD35","OUT046",1934.76794433594
"NCK31","OUT035",846.994506835938
"FDI40","OUT027",2623.50927734375
"FDT50","OUT019",282.004760742188
"NCT06","OUT046",2657.39331054688
"FDT31","OUT035",3187.59643554688
"FDT45","OUT049",826.456176757812
"FDT13","OUT045",2980.68627929688
"FDO50","OUT045",1454.57556152344
"NCU18","OUT010",418.223968505859
"NCR54","OUT049",3120.16333007812
"NCO18","OUT018",2479.890625
"FDU09","OUT045",876.226684570312
"FDT13","OUT018",2636.13916015625
"FDE09","OUT046",1804.80285644531
"NCK53","OUT019",308.90673828125
"FDG45","OUT049",3651.73291015625
"DRH15","OUT035",740.072143554688
"FDO21","OUT019",669.081970214844
"FDD14","OUT027",4769.22900390625
"FDC09","OUT046",1649.22497558594
"FDH45","OUT027",1129.11328125
"FDV32","OUT046",1016.73498535156
"FDG12","OUT035",2037.42956542969
"FDS32","OUT013",2183.12133789062
"NCL55","OUT018",3513.74633789062
"DRE01","OUT035",4131.138671875
"DRE15","OUT049",1225.6630859375
"NCL42","OUT045",3720.75219726562
"FDP31","OUT013",954.64013671875
"FDN33","OUT018",1298.54272460938
"FDZ59","OUT046",2658.359375
"FDE45","OUT010",536.376525878906
"FDJ07","OUT013",1881.07299804688
"FDQ45","OUT018",2581.2451171875
"FDM33","OUT027",5665.138671875
"FDO15","OUT010",223.889205932617
"FDM46","OUT013",1465.44995117188
"FDR03","OUT045",3269.91748046875
"FDY49","OUT018",2325.787109375
"FDQ60","OUT045",1886.3349609375
"FDW10","OUT049",2646.029296875
"FDO51","OUT049",692.462524414062
"FDJ40","OUT018",1512.42443847656
"FDS20","OUT018",2556.29614257812
"FDU45","OUT013",1802.93823242188
"FDV02","OUT035",2910.3740234375
"FDN09","OUT046",3889.02734375
"NCM55","OUT027",5075.43896484375
"FDN23","OUT018",2160.89404296875
"FDY31","OUT010",441.373962402344
"FDW03","OUT010",320.013000488281
"FDD14","OUT046",2927.58203125
"FDV23","OUT017",1967.39343261719
"DRI03","OUT045",2826.69653320312
"FDN13","OUT035",1587.162109375
"FDF45","OUT027",1528.73803710938
"FDU46","OUT035",1502.51501464844
"FDB57","OUT049",3562.26489257812
"FDV12","OUT049",1591.154296875
"FDQ58","OUT013",2422.35986328125
"NCA18","OUT017",1829.88073730469
"FDH52","OUT049",949.693603515625
"FDM24","OUT018",2117.080078125
"NCP43","OUT027",4931
"NCO18","OUT019",534.529724121094
"FDM32","OUT017",1461.32360839844
"NCL07","OUT017",602.493286132812
"FDK03","OUT013",4066.37133789062
"FDP59","OUT017",1548.58117675781
"FDQ24","OUT049",4038.36352539062
"FDQ16","OUT018",1540.28247070312
"FDU44","OUT013",2573.70581054688
"FDH28","OUT010",79.6895904541016
"FDV28","OUT019",74.0481643676758
"FDM22","OUT045",855.877685546875
"FDR56","OUT046",3121.95141601562
"FDV39","OUT049",3138.78588867188
"FDU37","OUT019",239.684921264648
"FDQ11","OUT010",779.583190917969
"FDX02","OUT045",3606.27319335938
"NCS42","OUT018",1284.39074707031
"FDY57","OUT027",2521.23803710938
"FDB21","OUT049",3888.72680664062
"FDE28","OUT017",3895.294921875
"FDQ55","OUT017",1799.36364746094
"FDA48","OUT049",3564.9609375
"FDZ19","OUT045",2791.66040039062
"NCC43","OUT045",4065.06860351562
"NCV18","OUT046",1289.50769042969
"NCA42","OUT018",2223.03833007812
"FDY45","OUT046",4116.40380859375
"NCC30","OUT045",2860.37622070312
"FDM57","OUT013",1366.17163085938
"FDL09","OUT010",493.261932373047
"FDB09","OUT027",3227.77368164062
"FDT44","OUT035",2040.35961914062
"NCT06","OUT027",4531.755859375
"FDX26","OUT049",2926.95483398438
"FDK32","OUT013",2429.76684570312
"DRA12","OUT046",2332.85595703125
"FDO46","OUT010",560.854614257812
"FDE52","OUT013",1394.89880371094
"NCH42","OUT045",3647.71508789062
"FDV08","OUT035",710.695007324219
"FDB47","OUT018",2895.23828125
"FDC28","OUT010",337.239227294922
"FDD22","OUT046",1807.11987304688
"FDS07","OUT027",3005.95434570312
"DRI13","OUT045",3441.70166015625
"FDG32","OUT018",3163.56298828125
"FDU14","OUT017",4010.36401367188
"FDD28","OUT019",168.788711547852
"NCP41","OUT017",1774.20544433594
"FDS08","OUT049",2824.83276367188
"FDX47","OUT045",2484.56689453125
"FDC53","OUT019",308.643707275391
"FDQ19","OUT035",4111.7900390625
"FDL14","OUT045",2460.69921875
"FDM33","OUT019",669.671875
"FDA51","OUT045",1800.75415039062
"FDZ27","OUT018",673.169311523438
"FDT04","OUT046",657.67626953125
"DRC13","OUT049",1963.10095214844
"FDR16","OUT027",5500.501953125
"FDQ03","OUT027",6452.26708984375
"FDE38","OUT035",2837.63256835938
"DRH23","OUT027",1467.26000976562
"FDT11","OUT019",557.503173828125
"FDD09","OUT035",3059.4326171875
"FDR40","OUT045",1289.19787597656
"FDX07","OUT017",2933.0478515625
"FDR07","OUT035",1529.39587402344
"FDA51","OUT017",1815.68823242188
"FDT59","OUT019",691.524108886719
"FDF20","OUT017",3291.6650390625
"FDR13","OUT045",1819.01672363281
"FDY26","OUT049",3277.43725585938
"FDW04","OUT017",2210.99365234375
"FDK52","OUT017",3627.39477539062
"FDN60","OUT049",2483.68676757812
"FDM09","OUT019",523.466125488281
"FDP46","OUT049",1391.56774902344
"FDB50","OUT019",231.238845825195
"NCQ29","OUT049",4147.2724609375
"FDP16","OUT027",6385.76171875
"FDX33","OUT018",2256.654296875
"FDP07","OUT010",589.192138671875
"FDN22","OUT046",4036.77587890625
"FDF39","OUT049",4184.17724609375
"FDS21","OUT017",951.373291015625
"NCM42","OUT013",1722.05688476562
"FDK50","OUT019",492.381744384766
"DRF13","OUT027",3800.65966796875
"FDH35","OUT018",2288.92456054688
"FDP60","OUT018",1387.78186035156
"DRJ49","OUT027",3416.27465820312
"NCT42","OUT019",451.134735107422
"FDE38","OUT049",2837.43359375
"FDI04","OUT049",3350.04370117188
"NCH54","OUT045",2548.04077148438
"FDT56","OUT049",919.196105957031
"DRD15","OUT018",3241.33203125
"FDV58","OUT013",2907.64526367188
"FDP21","OUT049",3185.71215820312
"FDH05","OUT013",3679.13061523438
"FDR10","OUT027",4196.365234375
"NCP06","OUT045",2372.95654296875
"FDF33","OUT049",1723.51586914062
"DRK37","OUT013",3002.44921875
"DRH49","OUT045",1231.81921386719
"FDT58","OUT013",2724.93701171875
"FDD41","OUT018",1470.45361328125
"FDP40","OUT018",1558.82495117188
"FDM51","OUT027",2677.025390625
"FDO45","OUT010",244.899459838867
"FDW33","OUT010",318.683959960938
"FDY24","OUT045",859.334167480469
"FDB10","OUT010",710.613342285156
"FDM40","OUT035",2377.35498046875
"NCI06","OUT017",3094.83471679688
"FDW12","OUT019",427.514373779297
"FDX48","OUT027",4027.58325195312
"NCW05","OUT027",2855.33129882812
"FDX27","OUT017",1515.34875488281
"DRM37","OUT045",3155.61083984375
"FDA38","OUT045",3877.37939453125
"FDR36","OUT046",632.850463867188
"FDZ45","OUT046",3209.27954101562
"FDG05","OUT017",2546.90234375
"FDK28","OUT013",4146.62841796875
"FDV47","OUT045",1366.50012207031
"FDN21","OUT045",2572.283203125
"FDP20","OUT027",3346.296875
"FDI35","OUT045",2911.45947265625
"DRY23","OUT013",676.108764648438
"FDA56","OUT017",1945.99584960938
"FDB09","OUT013",1960.37878417969
"NCO26","OUT027",3059.45239257812
"FDQ49","OUT018",2182.03076171875
"FDI52","OUT027",3171.48046875
"FDZ44","OUT027",3070.08056640625
"FDZ09","OUT018",2289.2109375
"FDY03","OUT049",1800.61059570312
"NCG42","OUT017",2060.11083984375
"DRI13","OUT027",5581.26025390625
"FDQ32","OUT013",1969.06140136719
"FDW16","OUT035",1561.25964355469
"FDU27","OUT046",734.187683105469
"FDR28","OUT010",492.381744384766
"FDQ49","OUT010",462.203918457031
"FDS37","OUT046",1831.99206542969
"FDW26","OUT018",3034.10229492188
"FDX12","OUT018",3382.23168945312
"NCP06","OUT013",2418.78442382812
"FDW45","OUT010",445.984893798828
"NCN30","OUT049",1494.89953613281
"FDN24","OUT049",826.515380859375
"NCL41","OUT027",877.404541015625
"FDR02","OUT019",337.231506347656
"FDD09","OUT010",548.656372070312
"FDS33","OUT010",245.007476806641
"FDU22","OUT045",1912.26000976562
"FDI53","OUT013",2609.7978515625
"DRH01","OUT049",2825.95654296875
"FDX32","OUT013",2329.64526367188
"NCP30","OUT018",569.554321289062
"FDB60","OUT045",3121.99584960938
"FDB14","OUT049",1487.3994140625
"NCP02","OUT035",999.21337890625
"FDJ10","OUT017",2220.19116210938
"FDG34","OUT046",1776.24768066406
"NCB18","OUT017",1394.82434082031
"FDM16","OUT049",1192.56677246094
"FDW25","OUT018",1185.28540039062
"FDB35","OUT010",267.989837646484
"DRN11","OUT013",2332.43432617188
"FDF41","OUT019",749.726989746094
"FDH16","OUT045",1403.19738769531
"NCQ50","OUT018",2980.34838867188
"DRH23","OUT018",793.180969238281
"DRJ37","OUT013",2423.87036132812
"DRJ24","OUT027",4793.30517578125
"FDY16","OUT035",3125.02221679688
"FDQ27","OUT045",1708.07055664062
"FDZ33","OUT045",2349.76000976562
"FDF29","OUT045",2068.01000976562
"FDA08","OUT049",2759.68505859375
"FDG31","OUT046",1015.41680908203
"FDE34","OUT019",548.380187988281
"NCR30","OUT027",1837.99951171875
"FDV33","OUT035",4394.90771484375
"DRZ24","OUT018",1674.05432128906
"NCL54","OUT035",2939.43627929688
"FDR12","OUT049",2773.53198242188
"NCC54","OUT046",3886.080078125
"DRN59","OUT013",712.241394042969
"FDX50","OUT019",217.836410522461
"FDV31","OUT027",4613.1259765625
"NCA29","OUT027",4485.62158203125
"FDW60","OUT049",2984.78173828125
"FDX08","OUT017",3122.15112304688
"DRD49","OUT013",3768.6845703125
"FDD33","OUT046",3650.82421875
"FDW35","OUT013",675.622192382812
"FDJ36","OUT017",1671.62573242188
"FDV51","OUT035",2805.86791992188
"FDW36","OUT046",1717.44213867188
"FDH35","OUT046",2658.7265625
"NCS30","OUT027",3419.92138671875
"FDN49","OUT017",602.896240234375
"FDL08","OUT018",3433.35205078125
"FDI09","OUT013",3846.94604492188
"FDP19","OUT018",1827.56970214844
"FDU21","OUT010",70.4242782592773
"NCP41","OUT045",1742.48681640625
"FDY10","OUT013",1798.17407226562
"FDP12","OUT018",519.159851074219
"NCN26","OUT049",1837.25903320312
"FDK44","OUT013",2796.40112304688
"FDC28","OUT049",1770.26342773438
"FDJ41","OUT027",6851.3193359375
"NCT29","OUT035",2116.68212890625
"NCH42","OUT019",688.306274414062
"FDU60","OUT018",2332.65942382812
"FDS02","OUT045",3084.2412109375
"FDC51","OUT046",1958.96276855469
"FDU03","OUT013",2932.24560546875
"FDX39","OUT045",3353.77905273438
"NCY05","OUT010",75.5935134887695
"NCL06","OUT027",6790.126953125
"FDD32","OUT035",1407.97509765625
"NCN41","OUT045",1948.12963867188
"NCX53","OUT049",2306.94067382812
"FDU57","OUT019",446.964508056641
"FDQ23","OUT046",1698.38525390625
"FDQ52","OUT045",3969.96020507812
"FDC14","OUT045",636.207092285156
"FDY09","OUT035",2985.29248046875
"FDQ28","OUT045",2486.49755859375
"FDV25","OUT046",3448.34326171875
"FDJ07","OUT035",1991.45739746094
"DRB25","OUT049",1715.01013183594
"FDK52","OUT019",670.709716796875
"FDY52","OUT027",1662.47399902344
"FDB28","OUT046",3137.40307617188
"FDT36","OUT035",570.125915527344
"FDV25","OUT017",3521.84301757812
"NCN07","OUT027",3396.2900390625
"FDC57","OUT017",3084.20141601562
"FDQ03","OUT018",3277.4609375
"FDU23","OUT017",2835.32104492188
"NCX41","OUT035",3651.38671875
"NCD06","OUT035",783.786254882812
"FDW08","OUT045",1716.52282714844
"NCU29","OUT017",2322.13159179688
"NCE06","OUT013",2587.228515625
"FDV52","OUT010",362.332092285156
"FDB02","OUT017",2984.18090820312
"NCR18","OUT045",676.927490234375
"FDK16","OUT049",1499.03601074219
"NCQ29","OUT010",781.088745117188
"FDZ01","OUT019",314.847259521484
"FDW27","OUT035",2639.98046875
"FDD17","OUT018",3347.0048828125
"FDW39","OUT013",2829.10986328125
"DRH59","OUT045",1132.3203125
"FDS52","OUT013",1649.47766113281
"FDU40","OUT027",5115.974609375
"NCF54","OUT013",2793.84814453125
"FDH46","OUT045",1648.56188964844
"NCP14","OUT049",1679.427734375
"FDH50","OUT049",3342.5947265625
"DRF15","OUT010",454.980682373047
"FDV27","OUT027",2341.30737304688
"NCJ06","OUT049",1914.5927734375
"FDN02","OUT018",2884.24340820312
"FDQ51","OUT049",715.207946777344
"FDQ07","OUT017",3845.67236328125
"FDS45","OUT049",1707.68078613281
"NCJ06","OUT045",1932.08020019531
"FDD36","OUT035",2023.64086914062
"FDY25","OUT045",2931.16040039062
