"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDD22","OUT045",1823.78156165317
"FDM46","OUT019",327.935419883845
"NCO30","OUT010",558.637638311319
"FDM25","OUT046",2750.01161403048
"NCN41","OUT049",2243.13962742192
"FDU24","OUT045",1500.27091742498
"FDZ50","OUT046",3002.49079019192
"FDP45","OUT013",4011.04913507622
"NCM54","OUT045",1718.72790767403
"FDW10","OUT019",378.387287418151
"FDP20","OUT017",2143.96928421051
"FDK32","OUT046",2691.69461097744
"FDN52","OUT049",1263.74014366452
"FDM58","OUT045",1938.91177409701
"FDZ46","OUT027",2926.51847552263
"NCA18","OUT018",1718.33443609601
"FDD35","OUT046",2254.66386607068
"NCK31","OUT035",696.64356475878
"FDI40","OUT027",2582.74659099144
"FDT50","OUT019",260.181285117627
"NCT06","OUT046",2527.19041030826
"FDT31","OUT035",3084.95439613392
"FDT45","OUT049",820.575687224043
"FDT13","OUT045",2669.53263827613
"FDO50","OUT045",1382.33998363249
"NCU18","OUT010",329.405247837064
"NCR54","OUT049",3330.59371874012
"NCO18","OUT018",2285.17200611722
"FDU09","OUT045",854.963589957692
"FDT13","OUT018",2598.15254669588
"FDE09","OUT046",1785.04387880638
"NCK53","OUT019",282.745843984565
"FDG45","OUT049",4048.57450906179
"DRH15","OUT035",900.034232736821
"FDO21","OUT019",472.238470119462
"FDD14","OUT027",5133.74843010009
"FDC09","OUT046",1690.89287864255
"FDH45","OUT027",1472.47648654947
"FDV32","OUT046",1284.24858083634
"FDG12","OUT035",2211.76143299069
"FDS32","OUT013",2110.04561619623
"NCL55","OUT018",3092.04932351899
"DRE01","OUT035",4441.81151117771
"DRE15","OUT049",1294.11853915799
"NCL42","OUT045",4610.78445731522
"FDP31","OUT013",953.49482493823
"FDN33","OUT018",1362.70245817464
"FDZ59","OUT046",3026.24427093127
"FDE45","OUT010",344.056384485149
"FDJ07","OUT013",1559.1697578141
"FDQ45","OUT018",2325.76896481799
"FDM33","OUT027",5215.72469160137
"FDO15","OUT010",157.30778071428
"FDM46","OUT013",1565.37212979301
"FDR03","OUT045",3114.46311702822
"FDY49","OUT018",2271.71613920521
"FDQ60","OUT045",1823.92848267811
"FDW10","OUT049",2436.87825428977
"FDO51","OUT049",772.713472413225
"FDJ40","OUT018",1267.00635708808
"FDS20","OUT018",2762.62434801001
"FDU45","OUT013",2072.7808826992
"FDV02","OUT035",3061.540388489
"FDN09","OUT046",3641.42620880541
"NCM55","OUT027",5271.23429016391
"FDN23","OUT018",2018.99607053193
"FDY31","OUT010",361.042554491449
"FDW03","OUT010",247.947404554355
"FDD14","OUT046",2858.88319972437
"FDV23","OUT017",2015.11245769898
"DRI03","OUT045",2948.51469152102
"FDN13","OUT035",1314.66358352631
"FDF45","OUT027",1910.57804348575
"FDU46","OUT035",1471.43020998181
"FDB57","OUT049",3440.88221084295
"FDV12","OUT049",1814.97344127707
"FDQ58","OUT013",2193.9909520772
"NCA18","OUT017",1804.51249276266
"FDH52","OUT049",975.633152669662
"FDM24","OUT018",2484.78038315627
"NCP43","OUT027",4588.84448970608
"NCO18","OUT019",484.743810544556
"FDM32","OUT017",1347.68662118801
"NCL07","OUT017",635.398455398298
"FDK03","OUT013",4553.83994805364
"FDP59","OUT017",1592.75956129982
"FDQ24","OUT049",3983.73138442687
"FDQ16","OUT018",1340.888349156
"FDU44","OUT013",2206.73294655476
"FDH28","OUT010",142.389337645163
"FDV28","OUT019",126.008236699479
"FDM22","OUT045",989.257125900753
"FDR56","OUT046",2860.69410645809
"FDV39","OUT049",2783.09048069499
"FDU37","OUT019",232.582655767664
"FDQ11","OUT010",700.696545772005
"FDX02","OUT045",3942.16475021412
"NCS42","OUT018",1408.85121419085
"FDY57","OUT027",2540.78940491016
"FDB21","OUT049",3981.98355363026
"FDE28","OUT017",3350.12526903869
"FDQ55","OUT017",2241.88121892219
"FDA48","OUT049",3345.99989870837
"FDZ19","OUT045",2418.11304061208
"NCC43","OUT045",3342.16666554393
"NCV18","OUT046",1573.35557568738
"NCA42","OUT018",2592.52434640302
"FDY45","OUT046",3907.2665168236
"NCC30","OUT045",2947.18418451647
"FDM57","OUT013",1409.98855025223
"FDL09","OUT010",443.850577680387
"FDB09","OUT027",3216.40902600443
"FDT44","OUT035",1782.63600825265
"NCT06","OUT027",4293.04655266082
"FDX26","OUT049",3500.15962938191
"FDK32","OUT013",3248.6912056977
"DRA12","OUT046",2157.59221798843
"FDO46","OUT010",546.822418063898
"FDE52","OUT013",1092.84523015281
"NCH42","OUT045",4119.8709229417
"FDV08","OUT035",778.262719513022
"FDB47","OUT018",3305.03794425078
"FDC28","OUT010",233.056829105638
"FDD22","OUT046",1641.21121433365
"FDS07","OUT027",3044.22078304243
"DRI13","OUT045",3863.48091844181
"FDG32","OUT018",3523.74266715441
"FDU14","OUT017",4211.53149858785
"FDD28","OUT019",172.588368776465
"NCP41","OUT017",1669.89034505297
"FDS08","OUT049",2737.2659277144
"FDX47","OUT045",2116.02730797887
"FDC53","OUT019",235.730815307998
"FDQ19","OUT035",3516.8074711563
"FDL14","OUT045",2312.10723906215
"FDM33","OUT019",597.100283850011
"FDA51","OUT045",1920.41432643328
"FDZ27","OUT018",739.986462200282
"FDT04","OUT046",627.77605839485
"DRC13","OUT049",2127.78525029057
"FDR16","OUT027",4953.31900906068
"FDQ03","OUT027",6026.51175138117
"FDE38","OUT035",2819.08497781631
"DRH23","OUT027",2209.36233107393
"FDT11","OUT019",745.047149013741
"FDD09","OUT035",3513.49747364347
"FDR40","OUT045",1367.6337543855
"FDX07","OUT017",2755.20550379271
"FDR07","OUT035",1839.53163040189
"FDA51","OUT017",2216.23461496023
"FDT59","OUT019",556.763150957084
"FDF20","OUT017",3282.72984950185
"FDR13","OUT045",1906.25490185692
"FDY26","OUT049",4466.12954739159
"FDW04","OUT017",1916.05733199795
"FDK52","OUT017",4661.67518833041
"FDN60","OUT049",2747.45239661405
"FDM09","OUT019",419.319680532743
"FDP46","OUT049",1374.45198276859
"FDB50","OUT019",220.878428806445
"NCQ29","OUT049",3647.76446183043
"FDP16","OUT027",6118.40670041797
"FDX33","OUT018",2583.72596873952
"FDP07","OUT010",435.117109556824
"FDN22","OUT046",3783.57029313765
"FDF39","OUT049",3762.75540940618
"FDS21","OUT017",1013.65754296196
"NCM42","OUT013",1639.28534107148
"FDK50","OUT019",393.281322428753
"DRF13","OUT027",3438.66848748634
"FDH35","OUT018",1955.199796658
"FDP60","OUT018",1338.20867371621
"DRJ49","OUT027",3064.62334718615
"NCT42","OUT019",367.385734547158
"FDE38","OUT049",2559.84834932649
"FDI04","OUT049",3435.60857932804
"NCH54","OUT045",2422.01741536216
"FDT56","OUT049",814.288007731648
"DRD15","OUT018",2742.08172575175
"FDV58","OUT013",2615.3882729048
"FDP21","OUT049",3642.57484821909
"FDH05","OUT013",3558.85165262502
"FDR10","OUT027",4668.75068647554
"NCP06","OUT045",1683.23928059243
"FDF33","OUT049",1686.27233142934
"DRK37","OUT013",3347.52028244308
"DRH49","OUT045",1290.89342366001
"FDT58","OUT013",2674.60573722037
"FDD41","OUT018",1431.1939788702
"FDP40","OUT018",2042.69299624446
"FDM51","OUT027",2877.57438241329
"FDO45","OUT010",179.895926088693
"FDW33","OUT010",229.456100917867
"FDY24","OUT045",1158.51862474886
"FDB10","OUT010",571.222223318251
"FDM40","OUT035",2357.330069456
"NCI06","OUT017",3536.72354532491
"FDW12","OUT019",307.025703069497
"FDX48","OUT027",4237.14783299288
"NCW05","OUT027",2636.37484564959
"FDX27","OUT017",1646.31955802878
"DRM37","OUT045",3681.05168043026
"FDA38","OUT045",3833.42020437603
"FDR36","OUT046",722.201819818015
"FDZ45","OUT046",3508.29281362956
"FDG05","OUT017",2648.31876578441
"FDK28","OUT013",4852.56021177108
"FDV47","OUT045",1421.5256048007
"FDN21","OUT045",2769.55121273971
"FDP20","OUT027",3340.00165393455
"FDI35","OUT045",2835.69899819672
"DRY23","OUT013",748.016657466358
"FDA56","OUT017",2137.45555641066
"FDB09","OUT013",1973.51537850879
"NCO26","OUT027",2728.2171040651
"FDQ49","OUT018",2570.33448820554
"FDI52","OUT027",3101.78227282125
"FDZ44","OUT027",3228.03231468236
"FDZ09","OUT018",2218.93978783607
"FDY03","OUT049",2023.67413309919
"NCG42","OUT017",2196.56251892287
"DRI13","OUT027",5789.76833335317
"FDQ32","OUT013",2396.43134670711
"FDW16","OUT035",1504.26916276936
"FDU27","OUT046",821.164463223913
"FDR28","OUT010",360.898998540467
"FDQ49","OUT010",310.920400484074
"FDS37","OUT046",1952.90114287954
"FDW26","OUT018",3033.05482147071
"FDX12","OUT018",2989.09199344291
"NCP06","OUT013",2433.81795266055
"FDW45","OUT010",335.072247562844
"NCN30","OUT049",1373.27933218608
"FDN24","OUT049",840.566829218767
"NCL41","OUT027",1399.52837235491
"FDR02","OUT019",315.719170575744
"FDD09","OUT010",408.115103565829
"FDS33","OUT010",174.124551800482
"FDU22","OUT045",1799.01689809666
"FDI53","OUT013",2589.87060560056
"DRH01","OUT049",2700.81026215982
"FDX32","OUT013",2480.50412833746
"NCP30","OUT018",687.079882138426
"FDB60","OUT045",2632.96645702873
"FDB14","OUT049",1447.13074935794
"NCP02","OUT035",874.4816120496
"FDJ10","OUT017",2237.22213247435
"FDG34","OUT046",1858.80177612116
"NCB18","OUT017",1462.89232536504
"FDM16","OUT049",1210.43446149575
"FDW25","OUT018",1441.36428597609
"FDB35","OUT010",193.427275266736
"DRN11","OUT013",2244.65493659198
"FDF41","OUT019",503.648282046946
"FDH16","OUT045",1414.10107898414
"NCQ50","OUT018",3014.49443552603
"DRH23","OUT018",759.49661690227
"DRJ37","OUT013",2560.72031016851
"DRJ24","OUT027",4416.38561140996
"FDY16","OUT035",3400.10605420035
"FDQ27","OUT045",1861.86061360769
"FDZ33","OUT045",2080.89477310489
"FDF29","OUT045",1974.43937390031
"FDA08","OUT049",2938.83971116347
"FDG31","OUT046",1241.56943580589
"FDE34","OUT019",400.791086261944
"NCR30","OUT027",1965.66152577223
"FDV33","OUT035",4351.04149321036
"DRZ24","OUT018",1554.49743616741
"NCL54","OUT035",3033.89483294279
"FDR12","OUT049",2793.69669549777
"NCC54","OUT046",3928.98428454479
"DRN59","OUT013",836.021441820837
"FDX50","OUT019",238.64098781856
"FDV31","OUT027",5032.51764341247
"NCA29","OUT027",4367.53739445761
"FDW60","OUT049",3025.49270409856
"FDX08","OUT017",3250.79918205521
"DRD49","OUT013",3337.7779951084
"FDD33","OUT046",3253.68479071313
"FDW35","OUT013",785.208290759795
"FDJ36","OUT017",1799.85714187686
"FDV51","OUT035",3828.08600638621
"FDW36","OUT046",1699.75442431459
"FDH35","OUT046",2453.16576177475
"NCS30","OUT027",3048.80323262306
"FDN49","OUT017",722.199228866801
"FDL08","OUT018",3100.66238029611
"FDI09","OUT013",3499.24810716151
"FDP19","OUT018",1762.23279987483
"FDU21","OUT010",121.581745368196
"NCP41","OUT045",1424.8473719826
"FDY10","OUT013",1809.46097201053
"FDP12","OUT018",571.504253759097
"NCN26","OUT049",2074.38196517615
"FDK44","OUT013",2947.5268385698
"FDC28","OUT049",1715.08350279826
"FDJ41","OUT027",5866.10479275652
"NCT29","OUT035",1885.90082237335
"NCH42","OUT019",509.901088322592
"FDU60","OUT018",2366.8909016692
"FDS02","OUT045",3235.88668916703
"FDC51","OUT046",2371.32395860082
"FDU03","OUT013",3448.83784364281
"FDX39","OUT045",3734.82092957615
"NCY05","OUT010",130.50908590848
"NCL06","OUT027",5314.00058296054
"FDD32","OUT035",1291.70813248795
"NCN41","OUT045",1757.55201476013
"NCX53","OUT049",2520.78516176308
"FDU57","OUT019",324.966055821086
"FDQ23","OUT046",1892.37205043649
"FDQ52","OUT045",4576.87117650232
"FDC14","OUT045",681.773742203427
"FDY09","OUT035",3655.08142042743
"FDQ28","OUT045",2545.24716621497
"FDV25","OUT046",4411.95025830103
"FDJ07","OUT035",2075.28865028083
"DRB25","OUT049",1714.49482959098
"FDK52","OUT019",515.608156918965
"FDY52","OUT027",1689.8047814982
"FDB28","OUT046",2996.33511428845
"FDT36","OUT035",696.119886331352
"FDV25","OUT017",3834.24322471884
"NCN07","OUT027",3447.18532825314
"FDC57","OUT017",3173.38914184018
"FDQ03","OUT018",3031.77449306323
"FDU23","OUT017",2861.56194181925
"NCX41","OUT035",3533.06805840595
"NCD06","OUT035",794.470404481008
"FDW08","OUT045",1618.61584008901
"NCU29","OUT017",2454.7379371578
"NCE06","OUT013",2421.71078561963
"FDV52","OUT010",249.397585650998
"FDB02","OUT017",3069.16926373583
"NCR18","OUT045",726.085415936043
"FDK16","OUT049",1576.35948794197
"NCQ29","OUT010",671.257373208927
"FDZ01","OUT019",271.603679422418
"FDW27","OUT035",2319.55471888415
"FDD17","OUT018",2899.05388871992
"FDW39","OUT013",3140.73307963448
"DRH59","OUT045",994.704824722318
"FDS52","OUT013",1238.48349364569
"FDU40","OUT027",5281.88196895545
"NCF54","OUT013",2553.91410795322
"FDH46","OUT045",1422.78728018647
"NCP14","OUT049",1795.02126761139
"FDH50","OUT049",3435.05829159678
"DRF15","OUT010",356.843573488784
"FDV27","OUT027",2528.78000571565
"NCJ06","OUT049",2196.53556936933
"FDN02","OUT018",3377.99546672893
"FDQ51","OUT049",870.650857335811
